Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Rel_Yield,Profit_per_Ha,Revenue_per_Ha,Cost_per_Ha,Water_per_Ha,Is_Profitable,Breakeven_Yield,Yield_vs_Breakeven
SF12537,Madhya Pradesh,Erode,Cotton,Rabi,12.98,939.2,25.3,66.1,5.1,6.3,13.5,104.3,59.0,164.8,Flood,238.4,1.45,0.84,1.6,20.77,68805,785708,1429080,643372,13630,1.524,58.8,1.2903225806451615,49566.40986132511,110098.61325115562,60532.20338983051,1050.0770416024652,True,0.8797646012619796,1.8186683093464748
SF12538,Madhya Pradesh,Guntur,Rice,Rabi,13.52,785.2,26.5,52.4,7.5,5.89,19.5,63.1,16.8,160.6,Rainfed,236.9,1.44,0.76,1.5,20.28,22326,857817,452771,-405046,12008,1.689,58.0,0.6097560975609756,-29959.023668639053,33488.97928994083,63448.002958579884,888.1656804733728,False,2.841888513776757,0.5278180311185253
SF12539,Tamil Nadu,Ludhiana,Chilli,Kharif,4.98,873.3,29.9,57.1,6.4,6.17,31.0,147.0,69.1,160.7,Drip,105.1,6.18,0.91,2.09,10.41,106732,330280,1111080,780800,2123,4.903,44.7,1.3440514469453373,156787.1485943775,223108.43373493975,66321.28514056225,426.3052208835341,True,0.6213814520533884,3.363473423761657
SF12540,Telangana,Ludhiana,Rice,Kharif,4.62,974.0,25.8,77.4,7.9,5.88,27.8,152.5,81.4,112.8,Flood,115.3,5.7,0.99,1.98,9.15,24496,321866,224138,-97728,9652,0.948,43.2,0.8048780487804879,-21153.246753246753,48514.718614718615,69667.96536796537,2089.177489177489,False,2.8440547586530607,0.6961891271522931
SF12541,Gujarat,Guntur,Rice,Zaid,3.45,289.7,28.8,44.1,8.5,6.09,24.4,153.2,60.0,170.9,Drip,103.3,4.66,0.79,2.16,7.45,19727,194959,146966,-47993,4225,1.763,34.5,0.878048780487805,-13911.014492753622,42598.840579710144,56509.85507246377,1224.6376811594203,False,2.86459446811293,0.754033432670459
SF12542,Andhra Pradesh,Nalgonda,Chilli,Kharif,1.28,823.5,31.1,71.9,7.0,7.2,33.8,145.4,59.7,91.5,Drip,130.0,4.45,0.69,2.07,2.65,119432,73487,316495,243008,629,4.213,66.7,1.3311897106109323,189850.0,247261.71875,57411.71875,491.40625,True,0.48070633289235715,4.306163364948902
SF12543,Punjab,Guntur,Pulses,Kharif,8.05,949.8,32.3,63.1,6.1,7.93,33.0,115.4,22.6,94.1,Sprinkler,220.9,2.38,0.74,0.3,2.42,71356,391687,172682,-219005,2600,0.931,68.4,0.3191489361702128,-27205.590062111798,21451.1801242236,48656.7701863354,322.9813664596273,False,0.6818875803903722,0.43995521934605947
SF12544,Punjab,Nalgonda,Wheat,Rabi,10.94,424.0,21.4,46.8,7.6,6.6,26.6,159.2,65.9,86.3,Rainfed,135.5,8.67,1.0,2.41,26.37,21329,469156,562446,93290,3489,7.558,21.8,1.08803611738149,8527.422303473491,51411.88299817185,42884.460694698355,318.92138939670934,True,2.010617501744027,1.1986367361815686
SF12545,Punjab,Ludhiana,Wheat,Kharif,8.4,785.4,29.3,61.8,6.2,6.8,32.7,144.0,66.9,98.8,Rainfed,150.0,5.55,0.78,2.82,23.69,24269,492488,574933,82445,3023,7.837,47.3,1.27313769751693,9814.880952380952,68444.40476190476,58629.52380952381,359.88095238095235,True,2.415819514999539,1.167305745520703
SF12546,Telangana,Rajkot,Maize,Rabi,13.27,425.0,23.4,45.2,7.2,7.21,18.1,136.2,62.7,78.1,Flood,157.6,4.97,0.86,3.17,42.07,19364,942227,814643,-127584,9069,4.639,36.8,1.1122807017543859,-9614.468726450641,61389.826676714394,71004.29540316503,683.4212509419744,False,3.6668196345365125,0.8645093885019216
SF12547,Tamil Nadu,Guntur,Maize,Kharif,1.56,795.4,28.2,63.5,5.4,6.42,36.2,175.4,50.6,114.0,Sprinkler,159.4,3.47,0.8,5.76,8.99,21180,90926,190408,99482,890,10.101,56.1,2.0210526315789474,63770.51282051282,122056.41025641025,58285.89743589744,570.5128205128204,True,2.7519309459819374,2.0930757759056813
SF12548,Karnataka,Krishna,Sugarcane,Kharif,11.78,1014.1,33.9,74.8,6.8,6.93,28.1,91.2,78.8,63.3,Flood,287.8,6.29,1.0,44.19,520.56,3905,1012251,2032787,1020536,27032,19.257,56.3,0.9200499687695189,86632.93718166384,172562.5636672326,85929.62648556876,2294.7368421052633,True,22.005025988621963,2.0081775873770438
SF12549,Andhra Pradesh,Raichur,Rice,Kharif,14.15,666.9,29.5,48.1,6.4,6.97,32.6,110.9,36.2,160.2,Drip,147.8,5.87,0.71,4.94,69.9,22745,933714,1589876,656162,16681,4.19,44.3,2.008130081300813,46371.87279151943,112358.72791519434,65986.8551236749,1178.86925795053,True,2.9011587216388177,1.7027679192986291
SF12550,Maharashtra,Nalgonda,Rice,Rabi,14.45,265.1,23.3,71.9,6.1,6.91,21.7,122.0,70.9,108.1,Rainfed,196.8,8.96,0.83,2.52,36.41,25827,1108245,940361,-167884,10721,3.396,35.5,1.024390243902439,-11618.269896193773,65076.885813148794,76695.15570934257,741.9377162629759,False,2.9695727614257392,0.8486069217546661
SF12551,Madhya Pradesh,Warangal,Sugarcane,Rabi,14.61,294.8,23.6,46.7,8.3,7.26,25.5,162.8,59.7,121.7,Drip,146.0,6.02,0.69,49.38,721.44,3813,1050470,2750851,1700381,21698,33.249,34.0,1.028107432854466,116384.73648186175,188285.4893908282,71900.75290896646,1485.1471594798084,True,18.856740862566603,2.618692188639371
SF12552,Punjab,Warangal,Rice,Zaid,10.09,183.9,34.8,43.9,7.2,6.97,14.9,86.0,36.3,109.2,Sprinkler,144.9,5.05,0.97,2.02,20.38,22930,706016,467313,-238703,12728,1.601,41.4,0.8211382113821138,-23657.383548067395,46314.46977205154,69971.85332011893,1261.4469772051536,False,3.0515417932890943,0.6619604569868105
SF12553,Andhra Pradesh,Raichur,Pulses,Rabi,8.79,849.7,23.2,72.0,7.5,5.46,28.8,145.3,57.8,135.5,Flood,157.3,3.47,0.9,0.3,2.64,64882,569155,171288,-397867,4587,0.576,55.2,0.3191489361702128,-45263.59499431172,19486.689419795224,64750.28441410694,521.8430034129693,False,0.9979699209966855,0.3006102625822491
SF12554,Maharashtra,Krishna,Chilli,Rabi,3.71,524.4,19.8,67.3,7.0,7.33,18.9,127.0,63.2,94.9,Flood,191.1,7.99,0.99,1.26,4.67,124606,255858,581910,326052,3443,1.356,32.7,0.810289389067524,87884.63611859838,156849.05660377358,68964.4204851752,928.0323450134771,True,0.553459869389718,2.2765878244964
SF12555,Andhra Pradesh,Rajkot,Groundnut,Rabi,4.56,214.0,22.3,54.6,7.2,7.64,19.9,106.9,61.9,114.5,Flood,142.6,3.63,0.92,0.45,2.05,65550,314482,134378,-180104,2981,0.688,41.9,0.32142857142857145,-39496.491228070176,29468.85964912281,68965.35087719299,653.7280701754387,False,1.0521029882104194,0.4277147817681139
SF12556,Tamil Nadu,Raichur,Chilli,Rabi,2.75,513.9,25.6,56.5,8.3,6.81,25.9,81.3,61.9,134.5,Drip,187.6,5.22,0.71,2.73,7.51,90171,172898,677184,504286,1090,6.89,30.8,1.755627009646302,183376.72727272726,246248.72727272726,62872.0,396.3636363636364,True,0.6972529970833194,3.9153650273571703
SF12557,Telangana,Erode,Chilli,Rabi,11.41,336.9,22.6,55.0,9.3,6.66,26.5,129.5,63.6,73.1,Rainfed,201.2,2.03,0.65,2.09,23.85,104082,667791,2482356,1814565,3718,6.415,39.1,1.3440514469453373,159032.86590709904,217559.68448729184,58526.81858019281,325.85451358457493,True,0.5623145076016296,3.7167812171772305
SF12558,Gujarat,Raichur,Chilli,Kharif,2.96,668.2,23.8,68.6,7.6,6.33,38.2,123.1,88.9,107.4,Rainfed,178.3,1.82,0.99,2.15,6.36,108818,155938,692082,536144,742,8.571,52.6,1.3826366559485528,181129.72972972973,233811.48648648648,52681.75675675676,250.67567567567568,True,0.48412722855370216,4.44098136438841
SF12559,Gujarat,Nalgonda,Sugarcane,Kharif,9.67,1099.6,30.2,68.0,7.0,6.01,27.6,99.2,71.6,84.6,Drip,180.5,7.99,0.97,37.11,358.85,2920,543532,1047842,504310,15291,23.468,65.6,0.7726420986883198,52152.01654601862,108360.08273009307,56208.06618407446,1581.282316442606,True,19.249337734272075,1.9278585327082858
SF12560,Tamil Nadu,Krishna,Rice,Kharif,9.21,727.7,24.5,88.1,7.9,5.2,30.4,115.4,59.6,103.1,Rainfed,210.5,5.91,0.9,0.3,2.76,23013,641172,63516,-577656,8921,0.309,50.7,0.12195121951219512,-62720.52117263843,6896.416938110749,69616.93811074918,968.6210640608034,False,3.0251135493307775,0.09916983118414403
SF12561,Andhra Pradesh,Nashik,Chilli,Kharif,0.73,830.2,29.5,81.4,6.2,6.28,31.2,126.2,57.6,75.1,Drip,163.6,7.14,0.94,2.25,1.64,103954,53771,170485,116714,405,4.049,47.3,1.4469453376205785,159882.19178082192,233541.09589041097,73658.90410958904,554.7945205479452,True,0.7085721002519292,3.175400215729668
SF12562,Punjab,Guntur,Pulses,Kharif,11.9,610.1,23.6,76.3,7.0,6.27,34.8,118.0,88.9,107.6,Rainfed,249.0,6.04,0.67,1.0,11.9,78144,935676,929914,-5762,2784,4.274,52.7,1.0638297872340425,-484.2016806722689,78144.03361344538,78628.23529411765,233.94957983193277,False,1.0061967047261164,0.9938414579405692
SF12563,Tamil Nadu,Raichur,Groundnut,Kharif,12.76,817.8,28.2,71.8,7.0,7.01,27.1,122.7,69.7,105.1,Flood,150.6,6.43,0.99,2.29,29.22,56416,828345,1648476,820131,8499,3.438,54.8,1.635714285714286,64273.589341692794,129190.90909090909,64917.3197492163,666.0658307210032,True,1.150689870767447,1.9901105051639114
SF12564,Andhra Pradesh,Rajkot,Maize,Kharif,8.99,720.5,31.4,63.4,7.6,6.25,36.9,102.8,17.3,107.5,Sprinkler,153.3,3.1,0.69,2.99,26.88,26754,590790,719148,128358,5587,4.811,58.1,1.049122807017544,14277.86429365962,79994.21579532814,65716.35150166851,621.46829810901,True,2.456318737447429,1.2172687340679431
SF12565,Madhya Pradesh,Ludhiana,Sugarcane,Kharif,11.31,1025.3,27.5,63.8,7.4,6.66,29.8,102.6,60.3,115.7,Flood,161.1,5.09,0.68,57.47,649.99,3569,765550,2319814,1554264,25194,25.799,69.2,1.1965438267749322,137423.87267904507,205111.75950486294,67687.88682581786,2227.5862068965516,True,18.96550485453008,3.030238342760107
SF12566,Maharashtra,Rajkot,Chilli,Rabi,11.13,387.7,26.4,57.0,7.3,7.0,14.9,220.0,46.8,107.9,Flood,210.5,6.94,0.81,2.19,24.37,110734,872860,2698588,1825728,10197,2.39,33.8,1.4083601286173633,164036.65768194068,242460.73674752918,78424.07906558849,916.1725067385444,True,0.7082204116674959,3.0922576699585274
SF12567,Maharashtra,Nashik,Wheat,Kharif,8.52,943.1,25.8,79.6,6.0,6.12,34.2,139.2,64.2,65.1,Sprinkler,279.9,0.52,0.67,2.38,20.28,22271,546240,451656,-94584,4959,4.09,63.3,1.074492099322799,-11101.408450704226,53011.2676056338,64112.67605633803,582.0422535211268,False,2.8787515628547453,0.8267472715289982
SF12568,Maharashtra,Guntur,Pulses,Kharif,10.39,742.1,26.7,76.9,6.3,6.08,34.2,161.0,53.6,69.1,Drip,249.5,4.77,0.68,1.19,12.36,63894,846335,789730,-56605,3704,3.337,53.4,1.2659574468085106,-5448.026948989413,76008.66217516843,81456.68912415784,356.49663137632336,False,1.2748722747700543,0.933426840908151
SF12569,Gujarat,Guntur,Chilli,Kharif,3.49,808.5,29.2,77.2,5.9,6.25,31.1,156.4,37.8,95.1,Sprinkler,281.6,2.81,0.85,2.14,7.47,99944,251912,746582,494670,2113,3.535,60.0,1.3762057877813505,141739.25501432663,213920.34383954154,72181.0888252149,605.4441260744985,True,0.7222153288362974,2.9631052049922197
SF12570,Tamil Nadu,Raichur,Maize,Kharif,0.96,933.0,27.2,60.3,7.0,7.5,34.2,134.0,86.9,146.9,Drip,249.6,4.05,0.99,2.71,2.6,25793,68527,67062,-1465,476,5.462,57.3,0.9508771929824561,-1526.0416666666667,69856.25,71382.29166666667,495.83333333333337,False,2.767506364775973,0.9792208735243042
SF12571,Punjab,Guntur,Chilli,Rabi,10.69,298.0,21.4,63.0,7.5,6.86,21.1,144.3,26.6,44.7,Rainfed,207.6,5.25,0.7,1.67,17.85,87547,838946,1562714,723768,3370,5.297,49.8,1.0739549839228295,67705.14499532273,146184.65855940132,78479.51356407859,315.24789522918616,True,0.8964272169700686,1.8629510219966479
SF12572,Maharashtra,Krishna,Wheat,Kharif,2.97,971.4,31.1,81.3,7.7,5.86,21.5,169.8,44.3,104.5,Rainfed,225.3,3.76,0.99,1.04,3.09,21922,169871,67739,-102132,842,3.67,52.3,0.4695259593679459,-34387.878787878784,22807.744107744107,57195.622895622895,283.5016835016835,False,2.6090513135490783,0.3986123211142573
SF12573,Tamil Nadu,Nashik,Rice,Rabi,2.61,326.1,23.4,61.2,7.2,5.67,23.6,157.0,52.6,91.4,Sprinkler,175.4,4.4,0.66,0.91,2.38,23982,195890,57077,-138813,4226,0.563,38.9,0.3699186991869919,-53185.05747126437,21868.582375478927,75053.6398467433,1619.1570881226055,False,3.1295821802494914,0.2907736392873551
SF12574,Maharashtra,Warangal,Cotton,Kharif,13.63,868.0,29.3,67.7,6.2,7.37,34.5,175.3,47.5,57.0,Flood,215.4,5.39,0.95,1.08,14.72,65829,1015139,969003,-46136,13773,1.069,50.6,0.870967741935484,-3384.886280264123,71093.396918562,74478.28319882612,1010.4915627292736,False,1.131390165410778,0.9545778574165708
SF12575,Maharashtra,Guntur,Maize,Zaid,5.68,273.8,24.6,36.7,8.5,6.58,8.0,149.5,69.4,67.3,Flood,208.3,6.39,0.73,3.59,20.39,22459,359012,457939,98927,5456,3.737,33.6,1.2596491228070175,17416.725352112677,80623.06338028169,63206.33802816902,960.5633802816902,True,2.8142988569468375,1.2756285606052162
SF12576,Gujarat,Indore,Chilli,Rabi,2.5,381.8,21.2,61.0,9.0,8.08,24.1,127.7,31.7,106.4,Drip,213.8,3.15,0.92,0.3,0.75,100529,148168,75397,-72771,1145,0.655,45.6,0.19292604501607713,-29108.4,30158.8,59267.2,458.0,False,0.5895532632374737,0.508859875276713
SF12577,Tamil Nadu,Guntur,Rice,Rabi,1.93,457.1,22.4,52.8,7.1,6.32,24.1,148.5,50.8,94.5,Flood,270.1,4.03,0.89,2.56,4.94,25315,137736,125056,-12680,3828,1.29,46.4,1.0406504065040652,-6569.948186528498,64795.854922279796,71365.8031088083,1983.4196891191712,False,2.819111321698925,0.9080875878492188
SF12578,Punjab,Nashik,Maize,Kharif,7.92,876.1,31.3,69.2,5.2,6.88,31.2,152.3,57.0,122.8,Flood,141.2,7.47,0.9,4.0,31.68,21092,519844,668195,148351,6543,4.842,51.9,1.4035087719298245,18731.18686868687,84368.05555555556,65636.8686868687,826.1363636363636,True,3.1119319498799873,1.2853751510068403
SF12579,Karnataka,Indore,Maize,Rabi,2.13,233.2,22.9,61.3,6.6,6.24,22.1,116.9,64.7,81.3,Flood,126.7,4.64,0.7,2.43,5.18,21977,140234,113841,-26393,1632,3.174,34.3,0.8526315789473684,-12391.079812206573,53446.47887323944,65837.55868544601,766.1971830985916,False,2.995748222480139,0.8111496092245818
SF12580,Andhra Pradesh,Nashik,Wheat,Rabi,4.24,531.1,27.4,64.9,6.9,6.11,20.1,62.9,57.3,104.3,Flood,267.7,5.3,0.87,1.74,7.38,26447,348371,195179,-153192,3328,2.218,43.9,0.7855530474040633,-36130.18867924528,46032.78301886792,82162.97169811321,784.9056603773585,False,3.1067029038497074,0.5600793039604329
SF12581,Punjab,Guntur,Pulses,Kharif,10.09,884.3,26.3,62.5,7.0,6.92,25.4,147.2,19.9,54.5,Drip,169.6,7.5,0.89,1.49,15.03,78224,644470,1175707,531237,3528,4.26,46.5,1.5851063829787235,52649.851337958375,116522.00198216055,63872.15064420218,349.65312190287415,True,0.816528822921382,1.824797800363089
SF12582,Gujarat,Raichur,Pulses,Kharif,6.8,950.8,25.3,75.7,6.0,7.22,37.1,103.0,39.7,68.1,Rainfed,215.7,2.38,0.92,0.98,6.66,82858,426540,551834,125294,1396,4.771,70.2,1.0425531914893618,18425.58823529412,81152.05882352941,62726.470588235294,205.29411764705884,True,0.7570357791430555,1.2945226989262437
SF12583,Andhra Pradesh,Raichur,Wheat,Rabi,3.57,316.1,24.3,55.5,8.4,5.68,26.3,151.0,73.4,157.7,Flood,185.3,3.22,0.91,0.84,3.0,23670,232564,71010,-161554,2289,1.311,47.5,0.3792325056433409,-45253.22128851541,19890.75630252101,65143.97759103642,641.1764705882354,False,2.7521748031701065,0.30521317142807997
SF12584,Tamil Nadu,Warangal,Wheat,Rabi,8.8,769.9,21.9,71.9,6.7,5.99,26.2,89.5,77.0,79.4,Drip,190.3,7.16,0.94,1.82,16.02,23445,521169,375589,-145580,5182,3.091,51.2,0.8216704288939053,-16543.181818181816,42680.56818181818,59223.74999999999,588.8636363636363,False,2.5260716570697372,0.7204862913949219
SF12585,Karnataka,Rajkot,Cotton,Rabi,3.99,135.7,25.5,58.1,8.2,6.05,21.1,123.4,58.8,116.1,Flood,219.0,1.61,0.89,0.85,3.39,65462,313484,221916,-91568,3737,0.907,41.3,0.6854838709677419,-22949.373433583958,55618.045112781954,78567.41854636591,936.5914786967418,False,1.2001988718090786,0.7082159631751541
SF12586,Madhya Pradesh,Warangal,Cotton,Rabi,14.2,615.6,27.8,52.8,7.2,6.67,24.8,96.0,47.5,87.1,Rainfed,206.3,1.98,0.8,1.89,26.84,68482,831631,1838057,1006426,6355,4.223,65.6,1.5241935483870968,70875.07042253521,129440.63380281691,58565.563380281696,447.53521126760563,True,0.85519645133439,2.2100185250429574
SF12587,Tamil Nadu,Krishna,Pulses,Kharif,12.12,813.8,31.6,61.9,5.7,6.91,30.9,141.1,64.0,125.5,Rainfed,129.6,5.69,0.96,1.4,16.97,70229,719492,1191786,472294,2188,7.756,46.3,1.4893617021276595,38968.15181518152,98332.17821782178,59364.026402640266,180.52805280528054,True,0.8452922069606611,1.6562319970201196
SF12588,Tamil Nadu,Ludhiana,Chilli,Zaid,8.85,240.3,28.8,47.4,7.4,5.2,24.1,121.4,46.7,45.0,Flood,73.0,1.99,0.71,0.3,2.66,103566,452134,275486,-176648,6979,0.381,46.3,0.19292604501607713,-19960.225988700568,31128.361581920904,51088.58757062147,788.587570621469,False,0.49329497683237233,0.6081553919855617
SF12589,Karnataka,Nalgonda,Rice,Rabi,0.8,588.7,21.0,49.5,8.4,6.59,14.7,117.2,51.1,65.6,Flood,63.8,4.3,0.78,2.72,2.18,23341,42617,50883,8266,1599,1.363,29.4,1.1056910569105691,10332.5,63603.75,53271.25,1998.75,True,2.282303671650743,1.1917783044325037
SF12590,Karnataka,Krishna,Pulses,Rabi,13.5,592.3,26.0,54.6,6.0,5.75,34.3,152.8,51.7,107.7,Flood,98.3,2.7,0.69,0.57,7.69,70642,700317,543237,-157080,6802,1.131,45.2,0.6063829787234042,-11635.555555555555,40239.77777777778,51875.333333333336,503.85185185185185,False,0.7343412323169408,0.7762059038978062
SF12591,Gujarat,Nalgonda,Rice,Rabi,13.96,501.2,25.7,68.6,9.0,6.65,25.1,128.2,60.6,133.1,Drip,223.0,2.24,0.93,4.31,60.17,23367,1006684,1405992,399308,18480,3.256,53.1,1.7520325203252032,28603.72492836676,100715.75931232091,72112.03438395415,1323.78223495702,True,3.0860630112532266,1.3966014252734722
SF12592,Karnataka,Nashik,Sugarcane,Kharif,10.76,1104.2,27.0,68.3,5.9,7.21,27.8,99.2,57.2,130.3,Flood,137.0,0.5,0.99,47.69,513.14,3350,645414,1719019,1073605,26415,19.426,73.4,0.9929210909848011,99777.41635687732,159760.13011152417,59982.713754646844,2454.925650557621,True,17.90528768795428,2.663459020101826
SF12593,Telangana,Nashik,Sugarcane,Rabi,1.4,410.4,22.7,60.7,7.1,5.99,21.9,146.3,67.6,97.3,Flood,232.3,3.29,0.69,35.23,49.32,3369,107879,166159,58280,3069,16.07,57.4,0.7334998958983967,41628.571428571435,118685.00000000001,77056.42857142858,2192.1428571428573,True,22.872196073442737,1.540298093234086
SF12594,Telangana,Indore,Wheat,Kharif,14.84,762.5,29.8,62.4,7.9,6.67,30.6,177.6,74.5,91.1,Flood,121.7,4.77,0.93,4.35,64.55,23786,970996,1535386,564390,10014,6.446,63.8,1.9638826185101579,38031.67115902965,103462.66846361186,65430.99730458221,674.7978436657683,True,2.7508196966527456,1.5813468273813691
SF12595,Gujarat,Rajkot,Wheat,Rabi,11.7,635.1,21.7,72.5,7.6,6.91,23.4,164.7,76.2,112.4,Flood,244.3,7.65,0.71,3.55,41.54,27922,928382,1159880,231498,7561,5.494,37.9,1.602708803611738,19786.153846153848,99135.04273504273,79348.88888888889,646.2393162393163,True,2.841805346640244,1.2492058980031926
SF12596,Telangana,Nashik,Wheat,Kharif,7.45,735.6,28.6,74.6,6.5,7.09,40.6,109.3,32.7,98.8,Rainfed,213.3,4.87,0.75,2.23,16.61,23162,488920,384721,-104199,2191,7.581,64.8,1.0067720090293455,-13986.442953020134,51640.402684563756,65626.84563758389,294.09395973154363,False,2.8333842344177484,0.7870446842019144
SF12597,Punjab,Warangal,Groundnut,Rabi,0.94,357.6,23.0,41.2,7.4,8.4,20.4,94.0,40.5,46.2,Drip,151.0,6.76,0.93,0.3,0.28,51490,59362,14417,-44945,371,0.755,26.9,0.2142857142857143,-47813.82978723405,15337.234042553193,63151.063829787236,394.68085106382983,False,1.2264723991024904,0.24460395539233853
SF12598,Maharashtra,Warangal,Pulses,Rabi,11.03,1009.9,22.5,68.4,9.9,6.76,21.4,123.9,59.0,116.9,Flood,188.3,5.93,0.72,1.22,13.46,70718,703821,951864,248043,5155,2.611,46.1,1.297872340425532,22488.032638259294,86297.73345421578,63809.70081595649,467.3617407071623,True,0.9023120113119218,1.3520821896476518
SF12599,Andhra Pradesh,Rajkot,Cotton,Rabi,1.06,304.3,23.3,53.4,8.7,6.89,29.1,41.7,74.4,124.8,Drip,160.7,5.99,0.77,1.58,1.67,61411,75412,102556,27144,764,2.186,35.4,1.2741935483870968,25607.547169811318,96750.94339622642,71143.39622641509,720.754716981132,True,1.158479689736612,1.3638564525539705
SF12600,Karnataka,Ludhiana,Maize,Rabi,8.11,439.0,25.0,49.3,6.8,5.67,23.3,133.6,53.2,57.8,Drip,167.2,4.17,0.8,1.11,9.0,20825,462794,187425,-275369,4096,2.197,52.8,0.38947368421052636,-33954.254007398275,23110.35758323058,57064.611590628854,505.055487053021,False,2.7401974353243146,0.40508030030639985
SF12601,Gujarat,Rajkot,Chilli,Kharif,9.31,938.1,27.2,76.4,5.9,7.25,36.1,97.2,61.1,73.9,Drip,235.0,3.89,0.81,2.02,18.81,113686,499439,2138434,1638995,5296,3.552,58.5,1.2990353697749195,176046.72395273898,229692.15896885068,53645.4350161117,568.8506981740064,True,0.47187371370363723,4.280806371148429
SF12602,Telangana,Ludhiana,Wheat,Kharif,12.83,1115.9,27.8,76.5,6.1,6.52,39.2,143.0,56.2,111.8,Rainfed,192.1,7.94,0.85,3.11,39.9,22392,916971,893441,-23530,3280,12.165,59.6,1.4040632054176072,-1833.98285268901,69636.86671862821,71470.84957131723,255.65081839438815,False,3.1918028568826915,0.974370955679078
SF12603,Tamil Nadu,Warangal,Wheat,Kharif,2.55,905.6,28.5,86.3,3.7,6.23,25.6,143.9,54.7,101.6,Rainfed,243.6,4.88,0.66,1.93,4.92,23402,149053,115138,-33915,775,6.348,50.8,0.871331828442438,-13300.000000000002,45152.1568627451,58452.156862745105,303.921568627451,False,2.497741939267802,0.7726979195319784
SF12604,Punjab,Warangal,Cotton,Zaid,6.08,183.4,32.9,58.5,8.9,6.63,24.0,84.6,79.8,90.8,Flood,304.9,1.9,0.78,1.2,7.3,70256,446320,512869,66549,6228,1.172,38.6,0.9677419354838709,10945.559210526315,84353.45394736843,73407.8947368421,1024.342105263158,True,1.0448629972791237,1.1484759275855887
SF12605,Punjab,Nashik,Pulses,Kharif,7.49,877.2,27.0,71.5,7.2,6.57,37.0,117.6,48.0,118.1,Rainfed,130.6,3.96,0.75,1.41,10.56,87938,413011,928625,515614,1498,7.049,57.4,1.5,68840.32042723631,123981.97596795727,55141.65554072096,200.0,True,0.6270515083436167,2.2486191026389126
SF12606,Telangana,Raichur,Chilli,Kharif,8.65,1001.5,25.7,68.6,5.3,6.47,38.5,138.0,75.4,75.3,Drip,91.5,8.51,0.66,2.49,21.54,100431,524840,2163284,1638444,5016,4.294,42.3,1.6012861736334405,189415.49132947976,250090.63583815028,60675.14450867052,579.8843930635838,True,0.6041475690640392,4.12150959054188
SF12607,Gujarat,Ludhiana,Maize,Rabi,1.51,295.6,23.1,70.8,5.4,6.44,29.0,94.3,62.8,146.6,Flood,157.1,3.6,0.92,3.13,4.73,24087,90538,113932,23394,1284,3.684,34.2,1.0982456140350876,15492.71523178808,75451.65562913907,59958.94039735099,850.3311258278146,True,2.4892655954394898,1.2573989717024896
SF12608,Telangana,Erode,Chilli,Rabi,11.82,469.2,27.0,56.7,6.9,6.86,24.1,141.8,43.2,64.1,Rainfed,174.3,6.15,0.88,2.02,23.88,102833,767026,2455652,1688626,4028,5.929,39.2,1.2990353697749195,142861.75972927242,207753.9763113367,64892.2165820643,340.77834179357023,True,0.6310446703107397,3.2010412178987413
SF12609,Andhra Pradesh,Nalgonda,Rice,Kharif,14.0,855.5,30.4,71.2,5.6,6.63,30.5,92.7,71.8,86.6,Flood,211.6,3.45,0.69,3.33,46.62,19350,935243,902097,-33146,25626,1.819,55.3,1.353658536585366,-2367.5714285714284,64435.5,66803.07142857143,1830.4285714285713,False,3.452355112587671,0.9645589435045223
